,Time,FrontAxis,VerticalAxis,LateralAxis,SensorID,RSSI,Phase,Frequency,Activity
322,545.5,0.42446000000000006,-0.28938,0.9897799999999999,3,-59.0,1.2579,925.75,3
323,545.75,0.42446000000000006,-0.28938,0.9897799999999999,4,-57.0,4.493,924.25,3
324,546.25,0.42446000000000006,-0.28938,0.9897799999999999,4,-57.0,4.921,923.75,3
325,546.5,0.42446000000000006,-0.28938,0.9897799999999999,3,-59.5,1.8377,924.75,3
326,547.0,0.42446000000000006,-0.28938,0.9897799999999999,3,-61.0,6.2004,922.75,3
327,547.75,0.54171,-0.33531,1.0354,4,-58.5,0.13806,922.25,3
328,581.25,0.40101,-0.082679,0.7845300000000001,3,-63.0,0.42338000000000003,925.25,3
329,581.33,0.40101,-0.082679,0.7845300000000001,3,-57.5,0.049087,925.25,3
330,581.75,0.40101,-0.082679,0.7845300000000001,4,-57.0,5.957999999999999,921.75,3
331,582.25,0.24858000000000002,-0.22048,0.8187399999999999,3,-58.0,1.5585,924.25,3
332,583.0,0.41273000000000004,-0.27789,0.9441700000000001,3,-58.0,1.445,924.75,3
333,583.25,0.41273000000000004,-0.27789,0.9441700000000001,4,-57.0,5.2217,922.75,3
334,584.0,0.5534399999999999,-0.24344000000000002,0.85295,4,-58.0,0.91732,920.75,3
335,584.5,0.5534399999999999,-0.24344000000000002,0.85295,4,-53.5,5.6389,925.75,3
336,584.6,0.5534399999999999,-0.24344000000000002,0.85295,3,-61.0,1.04,925.75,3
337,585.0,0.43618999999999997,-0.31234,0.96698,4,-58.5,1.4634,920.25,3
338,585.25,0.43618999999999997,-0.31234,0.96698,4,-56.0,4.4378,923.75,3
339,585.5,0.43618999999999997,-0.31234,0.96698,3,-59.5,1.7395,924.75,3
340,586.25,0.30721,-0.22048,0.8871600000000001,4,-56.0,6.0546,925.25,3
341,586.5,0.30721,-0.22048,0.8871600000000001,3,-61.5,3.5558,921.75,3
342,586.75,0.30721,-0.22048,0.8871600000000001,4,-56.5,5.5591,925.75,3
343,587.5,0.37756,-0.25493000000000005,0.9327700000000001,4,-59.0,1.3668,920.25,3
344,588.25,0.33066,-0.22048,0.89856,3,-61.0,6.0761,922.75,3
345,588.5,0.33066,-0.22048,0.89856,4,-56.0,6.1022,925.25,3
346,589.5,0.61207,-0.38124,1.0468,4,-56.0,0.8575,924.25,3
347,589.75,0.61207,-0.38124,1.0468,4,-56.5,4.987,923.25,3
348,590.25,0.61207,-0.38124,1.0468,4,-56.5,1.4189,923.75,3
349,590.5,0.61207,-0.38124,1.0468,4,-56.0,0.3927,924.75,3
350,590.75,0.61207,-0.38124,1.0468,4,-54.5,5.5085,922.75,3
351,591.0,0.33066,-0.25493000000000005,0.90996,4,-56.0,6.1144,925.25,3
352,591.5,0.33066,-0.25493000000000005,0.90996,3,-61.5,0.13039,922.25,3
353,591.75,0.33066,-0.25493000000000005,0.90996,3,-60.0,1.1858,925.75,3
354,592.0,0.37756,-0.28938,0.9441700000000001,3,-61.0,5.7846,923.25,3
355,592.5,0.37756,-0.28938,0.9441700000000001,3,-60.5,2.3424,923.75,3
356,592.75,0.37756,-0.28938,0.9441700000000001,3,-60.0,1.7671,924.75,3
357,593.75,0.41273000000000004,-0.28938,0.96698,4,-58.0,1.1413,920.75,3
358,594.0,0.41273000000000004,-0.28938,0.96698,3,-61.5,0.099709,922.25,3
359,594.5,0.35411,-0.26641,0.9327700000000001,4,-56.5,4.987,923.25,3
360,595.0,0.35411,-0.26641,0.9327700000000001,3,-60.0,2.2611,923.75,3
361,595.25,0.35411,-0.26641,0.9327700000000001,3,-59.5,1.6230000000000002,924.75,3
362,595.75,0.50654,-0.32383,0.9897799999999999,4,-54.0,6.1144,925.25,3
363,596.0,0.50654,-0.32383,0.9897799999999999,3,-62.0,0.87744,920.75,3
364,596.25,0.50654,-0.32383,0.9897799999999999,4,-57.0,5.935,922.25,3
365,596.75,0.61207,-0.36976,1.0582,3,-59.5,1.9528,924.25,3
366,597.0,0.61207,-0.36976,1.0582,4,-56.5,4.9778,923.25,3
367,597.75,0.62379,-0.38124,1.0468,3,-59.5,1.6276,924.75,3
368,598.0,0.62379,-0.38124,1.0468,4,-57.5,0.62433,921.25,3
369,598.25,0.62379,-0.38124,1.0468,4,-56.5,5.4211,922.75,3
370,598.5,0.36583000000000004,-0.25493000000000005,0.90996,3,-61.5,0.27458,921.75,3
371,598.75,0.36583000000000004,-0.25493000000000005,0.90996,4,-56.5,5.8905,922.25,3
372,599.5,0.57689,-0.34679,1.024,3,-60.0,2.5142,923.25,3
373,599.75,0.57689,-0.34679,1.024,4,-58.0,1.4481,920.25,3
374,603.75,0.56517,-0.34679,1.0354,3,-60.0,2.9391,922.25,3
375,604.25,0.29548,-0.20899,0.89856,4,-56.0,1.5923,923.25,3
376,604.75,0.29548,-0.20899,0.89856,4,-56.0,1.0999,923.75,3
377,605.25,0.29548,-0.19751,0.89856,4,-57.5,0.47247,921.25,3
378,605.33,0.29548,-0.19751,0.89856,4,-56.5,5.2815,922.75,3
379,605.5,0.29548,-0.19751,0.89856,3,-60.0,1.1351,925.25,3
380,606.0,0.44791000000000003,-0.31234,1.0354,3,-60.5,6.1329,922.25,3
381,606.5,0.44791000000000003,-0.31234,1.0354,4,-53.5,2.3516,925.75,3
382,606.6,0.44791000000000003,-0.31234,1.0354,3,-59.5,1.4803,924.25,3
383,607.25,0.37756,-0.25493000000000005,0.90996,4,-56.0,1.0262,923.75,3
384,607.5,0.37756,-0.25493000000000005,0.90996,4,-56.0,0.090505,924.75,3
385,607.75,0.37756,-0.25493000000000005,0.90996,4,-55.5,5.1664,922.75,3
386,608.0,0.23685,-0.18603,0.87575,4,-55.5,5.754,925.25,3
387,608.25,0.23685,-0.18603,0.87575,4,-57.5,0.88971,920.75,3
388,608.5,0.23685,-0.18603,0.87575,4,-57.0,6.2034,921.75,3
389,608.75,0.44791000000000003,-0.31234,1.0012,3,-59.5,0.8467600000000001,925.75,3
390,609.0,0.44791000000000003,-0.31234,1.0012,4,-56.0,0.53843,924.25,3
391,609.25,0.44791000000000003,-0.31234,1.0012,3,-59.5,5.5223,923.25,3
392,609.5,0.44791000000000003,-0.31234,1.0012,3,-61.5,1.0048,920.25,3
393,610.0,0.28376,-0.19751,0.8871600000000001,4,-57.5,0.38656,921.25,3
394,610.5,0.40101,-0.26641,0.95557,3,-59.5,1.1075,925.25,3
395,610.75,0.40101,-0.26641,0.95557,4,-57.0,6.1957,921.75,3
396,611.0,0.40101,-0.26641,0.95557,4,-56.5,5.6803,922.25,3
397,611.25,0.40101,-0.26641,0.95557,3,-59.5,0.8022699999999999,925.75,3
398,611.5,0.2603,-0.19751,0.86435,3,-59.5,2.3853,923.25,3
399,611.75,0.2603,-0.19751,0.86435,4,-58.0,1.3744,920.25,3
400,612.0,0.2603,-0.19751,0.86435,4,-55.0,4.3182,923.75,3
401,612.25,0.35411,-0.25493000000000005,0.9441700000000001,4,-57.5,0.44178999999999996,921.25,3
402,613.25,0.49481,-0.31234,1.0012,4,-57.0,6.1451,921.75,3
403,613.5,0.49481,-0.31234,1.0012,4,-56.5,5.6205,922.25,3
404,613.75,0.49481,-0.31234,1.0012,4,-56.0,5.2692,925.75,3
405,614.0,0.49481,-0.31234,1.0012,4,-56.0,0.5767800000000001,924.25,3
406,617.75,0.70587,0.6752100000000001,0.6020800000000001,4,-60.0,6.1221,920.75,3
407,623.5,0.65897,0.79004,0.066138,4,-55.5,5.7662,924.25,4
408,624.25,0.60034,0.81301,0.043332,4,-55.5,6.2724,923.75,4
409,625.5,0.9521,0.6866899999999999,0.23718000000000003,4,-59.0,4.7063,922.25,4
410,628.75,0.96383,1.0656,0.18017,1,-67.0,6.1313,923.25,4
411,0.0,0.037521,0.9163600000000001,-0.36718,2,-47.0,4.401,923.25,4
412,0.025,0.037521,0.9163600000000001,-0.36718,2,-47.0,4.1586,923.25,4
413,0.075,0.037521,0.9163600000000001,-0.36718,2,-48.0,0.07209700000000001,923.25,4
414,0.1,0.23685,1.0542,0.16876,2,-48.0,1.9988,923.25,4
415,0.5,0.049247000000000006,1.0082,0.08894400000000001,2,-58.0,1.5723,921.25,4
416,1.5,-0.16180999999999998,1.0312,0.11175,2,-54.5,2.2457,925.25,4
417,1.75,-0.16180999999999998,1.0312,0.11175,2,-57.5,5.6006,923.75,4
418,0.0,0.096148,0.9048700000000001,-0.0022806,1,-49.5,2.4130000000000003,923.25,4
419,0.025,0.096148,0.9048700000000001,-0.0022806,1,-47.5,3.7429,922.25,4
420,1.5,0.084423,0.8359700000000001,0.15736,2,-56.5,5.5898,920.25,4
421,2.75,-0.39632,0.7096600000000001,0.13455999999999999,2,-57.0,4.875,923.75,4
422,3.5,-0.39632,0.7096600000000001,0.13455999999999999,2,-56.5,5.8966,922.75,4
423,4.0,-0.39632,0.7096600000000001,0.13455999999999999,2,-59.5,0.4019,924.75,4
424,5.75,0.014071,0.99674,0.10035,2,-58.0,1.2149,925.75,2
425,7.75,0.22513000000000002,0.92784,0.23718000000000003,2,-57.0,4.8658,923.75,2
426,8.5,0.22513000000000002,0.92784,0.23718000000000003,2,-57.0,5.2079,922.75,2
427,11.0,0.17823,0.92784,0.20297,2,-57.0,5.2554,922.75,2
428,11.25,0.17823,0.92784,0.20297,2,-56.5,0.046019,920.25,2
429,13.0,0.10787000000000001,0.95081,0.16876,2,-58.5,0.9986200000000001,925.75,2
430,15.5,0.1196,0.96229,0.18017,2,-58.5,0.9311299999999999,925.75,2
431,16.5,0.1196,0.96229,0.18017,2,-58.0,4.5344,924.25,2
432,18.0,0.10787000000000001,0.97377,0.18017,2,-57.5,1.1873,925.75,2
433,19.0,0.33066,0.8819100000000001,0.25999,2,-57.5,1.3913,924.25,2
434,19.25,0.33066,0.8819100000000001,0.25999,2,-56.5,1.7994,923.25,2
435,19.75,0.33066,0.8819100000000001,0.25999,2,-58.0,4.2522,925.25,2
436,20.5,0.33066,0.8819100000000001,0.25999,2,-57.5,1.0937,925.75,2
437,21.5,0.13132,0.95081,0.16876,2,-56.5,1.6199,924.25,2
438,22.25,0.13132,0.95081,0.16876,2,-57.0,1.2456,925.25,2
439,23.75,0.0023451,1.0082,0.12315,2,-57.0,4.6219,924.75,2
440,24.25,0.0023451,1.0082,0.12315,2,-56.5,5.2662,923.25,2
441,25.25,0.28376,0.9163600000000001,0.23718000000000003,2,-58.5,0.99249,925.75,2
442,26.0,0.28376,0.9163600000000001,0.23718000000000003,2,-57.0,0.058290999999999996,920.25,2
443,27.5,0.1665,0.92784,0.20297,2,-56.0,5.5622,921.75,2
444,29.25,0.24858000000000002,0.8704200000000001,0.25999,2,-52.0,4.5437,923.25,2
445,33.5,0.072698,1.0312,0.12315,2,-57.0,0.9832799999999999,924.25,2
446,36.75,0.22513000000000002,0.92784,0.2828,2,-56.5,0.8851100000000001,925.25,2
447,37.5,0.18995,0.97377,0.27139,2,-57.0,0.7915300000000001,925.75,2
448,39.25,0.18995,0.95081,0.317,2,-57.0,1.2594,925.25,2
449,44.5,0.084423,0.9163600000000001,0.2828,2,-52.0,5.4104,921.75,2
450,48.5,0.27203,0.93932,0.2942,2,-58.0,0.090505,920.75,2
451,49.25,0.27203,0.93932,0.2942,2,-57.5,1.2625,923.75,2
452,51.25,0.34238,0.8589399999999999,0.12315,2,-56.5,5.3643,922.25,2
453,52.0,0.34238,0.8589399999999999,0.12315,2,-57.5,0.9587399999999999,925.75,2
454,53.25,0.1196,0.99674,0.14595999999999998,2,-57.5,4.6418,924.25,2
455,54.25,0.2134,0.92784,0.066138,2,-56.5,5.0698,923.75,2
456,57.25,0.15478,0.96229,0.20297,2,-57.5,5.2048,922.75,2
457,58.0,0.15478,0.96229,0.20297,2,-57.5,4.9379,924.25,2
458,58.5,0.15478,0.96229,0.20297,2,-57.0,5.2385,923.25,2
459,61.0,0.14305,0.92784,0.18017,2,-58.0,1.9282,922.25,2
460,61.5,0.14305,0.92784,0.18017,2,-57.0,5.3735,921.75,2
461,63.75,0.38928,0.9048700000000001,0.18017,2,-56.5,4.3212,923.75,2
462,69.75,0.24858000000000002,0.97377,0.14595999999999998,2,-56.5,5.8767,920.25,2
463,71.0,0.23685,0.98526,0.13455999999999999,2,-58.0,0.58138,925.25,2
464,72.5,0.13132,1.0197,0.077541,2,-57.5,0.87284,924.75,2
465,73.25,0.41273000000000004,0.89339,0.21438000000000001,2,-57.5,0.61052,925.25,2
466,74.0,0.41273000000000004,0.89339,0.21438000000000001,2,-58.0,0.45098999999999995,925.75,2
467,75.0,0.24858000000000002,0.95081,0.14595999999999998,2,-57.0,1.0784,924.25,2
468,75.5,0.24858000000000002,0.95081,0.14595999999999998,2,-56.5,4.5636,923.25,2
469,75.75,0.24858000000000002,0.95081,0.14595999999999998,2,-57.5,0.5859800000000001,925.25,2
470,77.25,0.2134,1.0082,0.13455999999999999,2,-57.0,0.82988,924.75,2
471,78.25,0.20168,0.97377,0.13455999999999999,2,-57.5,0.51849,925.25,2
472,80.0,0.48308999999999996,0.8819100000000001,0.16876,2,-57.0,0.033748,924.25,2
473,80.25,0.48308999999999996,0.8819100000000001,0.16876,2,-56.5,0.36355,923.25,2
474,80.75,0.48308999999999996,0.8819100000000001,0.16876,2,-57.5,5.6589,925.25,2
475,87.5,0.1665,1.0082,0.054735,2,-57.5,0.7148399999999999,923.25,2
476,88.75,0.2603,0.92784,0.22578,2,-57.5,4.5943,922.75,2
477,89.5,0.2603,0.92784,0.22578,2,-56.5,0.8667,924.75,2
478,91.0,0.27203,0.96229,0.13455999999999999,2,-57.5,1.422,925.75,2
479,91.5,0.27203,0.96229,0.13455999999999999,2,-57.0,0.41723999999999994,921.25,2
480,92.25,0.27203,0.96229,0.13455999999999999,2,-58.0,0.4694,920.75,2
481,94.5,0.49481,0.8704200000000001,0.27139,2,-57.5,4.7968,924.25,2
482,95.0,0.49481,0.8704200000000001,0.27139,2,-57.0,5.1864,923.25,2
483,95.5,0.49481,0.8704200000000001,0.27139,2,-57.0,6.1819,921.75,2
484,97.75,0.24858000000000002,0.9048700000000001,0.16876,2,-57.5,4.855,925.25,2
485,99.0,0.20168,0.97377,0.16876,2,-57.0,0.7409100000000001,920.25,2
486,99.75,0.20168,0.97377,0.16876,2,-57.0,5.6941,923.25,2
487,100.0,0.20168,0.97377,0.16876,2,-57.5,1.7303,925.25,2
488,100.5,0.20168,0.97377,0.16876,2,-57.0,0.10430999999999999,921.75,2
489,102.0,0.27203,0.95081,0.16876,2,-57.5,5.5116,923.25,2
490,105.75,0.36583000000000004,0.84746,0.043332,2,-57.0,1.9512,925.75,4
491,106.0,-0.19699,1.1231,0.19157000000000002,2,-50.5,0.51849,921.25,4
492,106.75,0.10787000000000001,0.96229,-0.059296,2,-56.5,2.0402,924.25,4
493,108.25,0.10787000000000001,0.96229,-0.059296,1,-59.5,4.9931,922.75,4
494,109.25,0.10787000000000001,0.96229,-0.059296,4,-58.0,1.5263,920.75,1
495,110.03,-0.06800700000000001,0.99674,0.043332,3,-67.5,0.8851100000000001,923.75,1
496,110.5,-0.06800700000000001,0.99674,0.043332,4,-58.0,4.2046,925.75,1
497,111.25,-0.16180999999999998,0.99674,0.043332,1,-57.0,6.0715,924.75,1
498,111.75,-0.16180999999999998,0.99674,0.043332,4,-57.5,5.7892,920.75,1
499,112.25,-0.021106,0.95081,0.08894400000000001,4,-59.0,4.7615,925.25,1
500,112.5,-0.021106,0.95081,0.08894400000000001,4,-58.5,6.1528,923.75,1
501,112.75,-0.021106,0.95081,0.08894400000000001,4,-56.5,1.8653,921.75,1
502,113.0,-0.021106,0.95081,0.08894400000000001,1,-58.5,5.5545,925.75,1
503,113.5,-0.20870999999999998,0.93932,0.077541,1,-56.0,0.948,920.25,1
504,113.75,-0.20870999999999998,0.93932,0.077541,1,-58.5,0.17948,924.75,1
505,114.0,-0.20870999999999998,0.93932,0.077541,1,-57.0,0.49394,924.25,1
506,114.75,-0.25561,0.99674,0.020525,4,-57.0,4.9087,925.25,1
507,115.0,-0.25561,0.99674,0.020525,1,-56.5,1.3392,923.75,1
508,116.0,-0.26734,0.99674,-0.0022806,1,-57.5,1.1428,924.75,1
509,116.25,-0.26734,0.99674,-0.0022806,1,-57.0,1.445,924.25,1
510,116.75,-0.12663,0.92784,0.11175,1,-56.0,5.3076,923.25,1
511,117.0,-0.12663,0.92784,0.077541,1,-58.5,0.6473399999999999,925.25,1
512,117.5,-0.12663,0.92784,0.077541,1,-56.5,4.8627,923.75,1
513,118.75,-0.11490999999999998,0.9163600000000001,0.066138,1,-57.0,1.3284,924.25,1
514,119.75,-0.15009,0.95081,0.066138,1,-56.0,4.8382,923.75,1
515,120.0,-0.15009,0.95081,0.066138,1,-56.5,4.8336,923.75,1
516,120.25,-0.15009,0.95081,0.066138,4,-57.0,4.5989,925.75,1
517,121.25,-0.091458,0.9163600000000001,0.10035,1,-57.0,4.4301,924.25,1
518,121.75,-0.25561,0.98526,0.0091224,1,-55.5,5.1373,923.25,1
519,122.0,-0.24389,0.98526,0.031928,4,-56.5,5.0008,925.25,1
520,122.75,-0.12663,0.95081,0.077541,1,-59.5,6.1344,925.75,1
521,123.0,-0.12663,0.95081,0.077541,1,-56.0,5.2508,922.75,1
522,123.5,0.0023451,0.9163600000000001,0.16876,4,-56.5,5.5009,924.75,1
523,123.75,0.0023451,0.9163600000000001,0.16876,1,-57.5,1.2134,924.25,1
524,124.0,-0.13835999999999998,0.9163600000000001,0.077541,1,-56.0,5.2754,923.25,1
525,124.5,-0.091458,0.92784,0.11175,1,-59.0,0.59825,925.25,1
526,125.0,-0.24389,1.0082,0.031928,4,-57.5,4.7109,925.75,1
527,126.0,-0.22044,0.96229,0.031928,1,-57.5,1.1459,924.25,1
528,127.0,-0.06800700000000001,0.97377,0.077541,1,-58.0,0.34975,925.25,1
529,127.25,-0.06800700000000001,0.97377,0.077541,1,-56.5,4.6863,923.75,1
530,128.0,-0.044557,0.93932,0.11175,1,-54.5,4.6372,920.25,1
531,128.25,-0.044557,0.93932,0.11175,1,-57.5,0.89738,924.75,1
532,129.0,-0.079733,0.97377,0.08894400000000001,1,-55.5,5.2309,923.25,1
533,129.1,-0.079733,0.97377,0.08894400000000001,1,-56.0,5.2616,923.25,1
534,129.25,-0.20870999999999998,1.0082,0.043332,4,-56.5,5.1496,925.25,1
535,129.5,-0.20870999999999998,1.0082,0.043332,1,-56.0,1.7994,923.75,1
536,130.03,-0.17354,0.99674,0.054735,1,-59.5,0.20095,925.75,1
537,131.0,0.037521,0.92784,0.14595999999999998,1,-57.0,1.3668,924.25,1
538,131.75,-0.091458,0.95081,0.10035,1,-59.0,0.70563,925.25,1
539,132.0,-0.091458,0.95081,0.10035,1,-56.5,1.8208,923.75,1
540,132.75,-0.17354,0.99674,0.031928,1,-56.0,5.8184,922.75,1
541,133.5,-0.056282000000000006,0.93932,0.11175,1,-57.0,1.3929,924.25,1
542,133.6,-0.056282000000000006,0.93932,0.11175,1,-54.5,4.3918,920.75,1
543,134.0,-0.19699,1.0082,0.031928,1,-55.5,6.1313,922.25,1
544,134.08,-0.19699,1.0082,0.031928,1,-55.5,6.0807,922.25,1
545,134.25,-0.19699,1.0082,0.031928,4,-56.5,1.8546,925.25,1
546,134.5,-0.19699,1.0082,0.031928,1,-56.5,1.7564,923.75,1
547,134.75,0.037521,0.89339,0.14595999999999998,1,-59.5,0.20861999999999997,925.75,1
548,135.0,0.037521,0.89339,0.14595999999999998,1,-56.0,5.6911,922.75,1
549,135.5,-0.19699,0.99674,0.020525,1,-55.0,4.7922,920.25,1
550,135.75,-0.19699,0.99674,0.020525,1,-57.5,1.0017,924.75,1
551,136.75,-0.15009,0.99674,0.043332,1,-56.5,1.5217,923.75,1
552,137.25,-0.044557,0.95081,0.10035,4,-57.5,1.4097,925.75,1
553,139.25,-0.06800700000000001,0.96229,0.066138,4,-56.0,4.9701,925.25,1
554,139.75,-0.056282000000000006,0.96229,0.10035,4,-57.0,1.307,925.75,1
555,140.75,0.060972000000000005,0.92784,0.13455999999999999,1,-56.5,1.0416,924.25,1
556,142.25,-0.15009,1.0082,0.10035,1,-56.5,4.5973,925.75,1
557,144.0,-0.044557,0.93932,0.15736,1,-57.5,5.9887,925.25,1
558,144.5,-0.10318,1.0197,-0.047893,1,-56.0,0.63507,921.75,1
559,144.75,-0.10318,1.0197,-0.047893,1,-57.0,0.067495,922.75,1
560,145.0,-0.10318,1.0197,-0.047893,1,-56.5,0.96641,921.25,1
561,145.5,-0.044557,0.97377,0.12315,4,-57.5,4.3718,924.75,1
562,145.75,-0.044557,0.97377,0.12315,1,-56.5,0.26691,920.75,1
563,146.0,-0.044557,0.97377,0.12315,1,-57.0,1.0416,923.25,1
564,146.5,0.096148,1.0312,0.12315,1,-57.0,5.4886,925.25,1
565,147.0,0.1196,0.92784,0.10035,1,-59.0,0.1626,925.75,1
566,147.25,0.1196,0.92784,0.10035,1,-56.0,0.084369,922.75,1
567,147.75,0.17823,0.9048700000000001,0.12315,4,-57.0,1.5217,924.75,1
568,148.0,0.17823,0.9048700000000001,0.12315,1,-57.0,1.9328,924.25,1
569,148.5,0.014071,0.95081,0.066138,1,-57.0,5.981,923.25,1
570,148.6,0.014071,0.95081,0.066138,1,-56.5,0.7025600000000001,922.25,1
571,148.75,0.014071,0.95081,0.066138,1,-59.5,1.5509,925.25,1
572,149.25,0.014071,0.95081,0.066138,1,-56.5,4.5114,921.75,1
573,149.5,0.014071,0.95081,0.066138,4,-58.5,4.3013,925.75,1
574,149.75,-0.079733,0.96229,0.077541,1,-56.5,1.7794,921.25,1
575,150.0,-0.079733,0.96229,0.077541,1,-56.5,5.7647,920.25,1
576,150.25,-0.079733,0.96229,0.077541,1,-59.5,2.1798,924.75,1
577,150.53,-0.079733,0.96229,0.077541,1,-58.5,2.3823,924.25,1
578,151.0,0.096148,0.9048700000000001,0.15736,1,-57.5,6.1727,923.25,1
579,151.08,0.096148,0.9048700000000001,0.15736,1,-56.5,0.8452200000000001,922.25,1
580,151.5,0.096148,0.9048700000000001,0.15736,1,-58.0,5.9564,923.75,1
581,152.0,-0.11490999999999998,0.98526,0.020525,1,-61.0,1.4113,925.75,1
582,152.25,-0.11490999999999998,0.98526,0.020525,1,-56.0,4.832,921.25,1
583,152.75,-0.06800700000000001,0.97377,0.066138,4,-57.0,1.939,924.75,1
584,152.88,-0.06800700000000001,0.97377,0.066138,1,-58.0,2.301,924.25,1
585,153.25,-0.06800700000000001,0.97377,0.066138,1,-56.0,2.0801,920.75,1
586,153.5,0.060972000000000005,0.9163600000000001,0.10035,1,-56.5,0.84983,922.25,1
587,153.75,0.060972000000000005,0.9163600000000001,0.10035,4,-57.0,4.6694,925.25,1
588,154.0,0.060972000000000005,0.9163600000000001,0.10035,4,-56.5,6.0347,923.75,1
589,154.25,0.060972000000000005,0.9163600000000001,0.10035,1,-56.0,1.0845,921.75,1
590,154.75,0.096148,0.9048700000000001,0.12315,1,-55.5,1.5432,921.25,1
591,155.0,0.096148,0.9048700000000001,0.12315,1,-55.5,5.4917,920.25,1
592,155.1,0.096148,0.9048700000000001,0.12315,4,-57.0,2.0249,924.75,1
593,155.5,-0.079733,0.97377,0.043332,4,-55.0,6.0009,920.75,1
594,156.0,0.025796,0.97377,0.08894400000000001,1,-56.0,1.0109,922.25,1
595,156.25,0.025796,0.97377,0.08894400000000001,1,-56.5,5.9733,923.75,1
596,157.5,-0.056282000000000006,1.0542,0.043332,1,-57.0,1.5263,924.75,1
597,158.25,-0.17354,1.0082,0.043332,1,-56.5,5.7984,923.25,1
598,158.38,-0.17354,1.0082,0.043332,1,-56.5,0.48473999999999995,922.25,1
599,158.5,-0.17354,1.0082,0.043332,1,-59.0,1.3330000000000002,925.25,1
600,159.25,0.1196,0.8704200000000001,0.18017,4,-57.5,1.6168,925.75,1
601,159.5,-0.06800700000000001,0.97377,0.043332,1,-55.5,4.9962,921.25,1
602,159.75,-0.06800700000000001,0.97377,0.043332,1,-55.5,4.9916,921.25,1
603,159.85,-0.06800700000000001,0.97377,0.043332,1,-56.0,5.8107,920.25,1
604,160.0,-0.06800700000000001,0.97377,0.043332,1,-58.5,2.0172,924.75,1
605,160.5,0.1196,0.89339,0.12315,1,-55.5,5.2155,920.75,1
606,160.75,0.1196,0.89339,0.12315,1,-56.5,6.205,923.25,1
607,161.25,0.060972000000000005,0.92784,0.11175,1,-57.5,5.8721,923.75,1
608,161.75,-0.079733,0.98526,0.066138,1,-57.0,0.5859800000000001,922.75,1
609,162.0,-0.079733,0.98526,0.066138,1,-56.0,1.7871,921.25,1
610,162.25,-0.079733,0.98526,0.066138,1,-56.0,5.8,920.25,1
611,162.38,-0.079733,0.98526,0.066138,1,-56.0,5.8307,920.25,1
612,162.5,-0.079733,0.98526,0.066138,1,-59.0,2.1322,924.75,1
613,163.0,-0.091458,0.97377,0.054735,1,-57.5,0.14573,923.25,1
614,163.5,-0.13835999999999998,0.98526,0.020525,4,-57.0,5.125,925.25,1
615,163.75,-0.13835999999999998,0.98526,0.020525,4,-54.5,5.3551,921.75,1
616,164.0,-0.13835999999999998,0.98526,0.020525,1,-56.0,1.3591,921.75,1
617,164.5,-0.0093803,0.95081,0.10035,1,-55.5,4.944,921.25,1
618,164.63,-0.0093803,0.95081,0.10035,1,-56.0,1.7717,921.25,1
619,164.75,-0.0093803,0.95081,0.10035,1,-56.0,5.7831,920.25,1
620,165.75,0.2134,0.45703,-0.21894,1,-59.0,6.2034,925.25,1
621,166.0,0.2134,0.45703,-0.21894,4,-62.5,1.8316,923.75,1
622,166.25,0.2134,0.45703,-0.21894,4,-63.0,0.013806,921.75,1
623,166.75,0.63552,0.84746,0.10035,3,-57.0,0.18101,922.75,1
624,166.83,0.63552,0.84746,0.10035,3,-56.0,6.2019,921.25,1
625,167.25,0.30721,1.0656,0.10035,3,-52.5,5.8429,924.75,1
626,167.5,0.43618999999999997,0.82449,0.031928,3,-50.5,4.4179,924.25,1
627,167.6,0.43618999999999997,0.82449,0.031928,1,-59.0,1.4880000000000002,924.25,1
628,167.65,0.43618999999999997,0.82449,0.031928,4,-61.0,0.20555,920.75,1
629,167.75,0.43618999999999997,0.82449,0.031928,4,-60.5,0.81915,920.75,1
630,168.0,0.9872799999999999,0.5029600000000001,0.35120999999999997,3,-51.0,1.8116,922.25,1
631,168.25,0.92865,0.3422,0.08894400000000001,4,-63.0,1.4021,925.25,3
632,168.5,0.92865,0.3422,0.08894400000000001,4,-62.5,2.4835,923.75,3
633,168.75,0.9990100000000001,0.05511900000000001,-0.070699,4,-61.5,4.8781,921.75,3
634,168.85,0.9990100000000001,0.05511900000000001,-0.070699,4,-61.0,4.9701,921.75,3
635,169.25,0.96383,-0.094162,-0.0022806,3,-49.0,5.4042,921.25,3
636,169.5,0.96383,-0.094162,-0.0022806,4,-61.5,2.2335,921.25,3
637,169.75,1.2218,-0.15158,0.054735,3,-51.5,0.13192,924.75,3
638,169.85,1.2218,-0.15158,0.054735,4,-64.0,5.0253,924.75,3
639,170.0,0.9521,-0.059712,-0.070699,3,-49.0,5.8675,920.75,3
640,170.25,1.1983,-0.14009000000000002,0.10035,4,-62.5,0.1488,923.25,3
641,170.5,1.1983,-0.14009000000000002,0.10035,4,-62.0,3.3257,923.25,3
642,170.6,1.1983,-0.14009000000000002,0.10035,4,-61.5,4.3534,922.25,3
643,171.0,0.9052,-0.059712,-0.070699,3,-50.5,0.73478,923.75,3
644,171.15,0.9052,-0.059712,-0.070699,3,-50.5,0.74551,923.75,3
645,171.25,1.0107,-0.059712,-0.047893,4,-61.5,4.8305,921.75,3
646,171.5,0.92865,-0.048229,-0.059296,4,-62.0,3.7782,922.75,3
647,171.75,0.92865,-0.048229,-0.059296,4,-61.5,2.1721,921.25,3
